OMXH Shortlist – full table : generated 2025-11-17 16:00 UTC

LEGEND / HOW TO READ
- Edge v6 = all formulas (blended).
- Edge v4 = base formulas.
- Edge (NoVol) = without volume factors.
- Prob Up (Anchor) = anchor model probability.
- P(Up) Mkv1 / Mkv2 = Markov 1st and 2nd order probabilities.
- R²(40d) = log-trend R² (1 = clean trend, 0 = random).
- Hurst (>0.5) = trending tendency.
- IBS = intraday bar position of close (smaller is better).
- RSI2 = short-term RSI (smaller is better).
- Overhead (≤+1 ATR) = number of prior swing-highs within +1 ATR overhead (smaller is better).
- Weekly Bull = weekly EMA(10) > EMA(20).
- M-FibBonus / KeyLvlBonus = extra score from nearby Fib/key levels.
- RVOL20 = relative 20-day volume.
- ATR% = ATR / Close.

TRADING PLAN (compact)
1) Buy only if Weekly Bull = True and Edge v6 ≥ 30.
2) Prefer setups with RSI2 ≤ 20 and IBS ≤ 0.40 (dips in uptrend).
3) Require Overhead ≤ 2, ATR% 1–4%, RVOL20 ≥ 0.9.
4) Bonus if near M-Fib/KeyLvl (≤0.35 ATR) and NR7+Inside setup.
5) Sell/trim when RSI2 ≥ 90 or R² breaks down and Hurst < 0.45.

=== Ranked (v6 blended score (default)) ===  (wrapped ≤1000000 chars)
Ticker | Edge v6 | Edge v4 | Edge (NoVol) | Prob Up (Anchor) | P(Up) Mkv1 | P(Up) Mkv2 | Analogs | Weekly Bull | IBS   | R²(40d) | RSI2  | Hurst | PermEnt | DomCycle | M-Fib | M-FibBonus | KeyLvlBonus | KeyHits                                 | FibRet   | FibScore | Overhead (≤+1 ATR) | Close   | ATR%  | RVOL20 | ADV20 €       
ASO    |    8.19 |    7.80 |         1.52 |            56.0% |      46.6% |      48.0% |      23 |       False | 0.853 |   0.366 |  44.0 | 1.009 |   0.933 |        5 |   nan |        0.0 |         4.1 |     PivotLow:44.6600;PivotClose:44.8500 |   -0.054 |      0.0 |                  1 |   44.72 |  4.0% |   0.63 |     73,738,334
MCD    |    8.18 |    0.00 |         0.00 |            54.2% |      54.7% |      52.9% |     140 |       False | 0.499 |   0.042 |  66.7 | 1.001 |   0.942 |        5 | 0.618 |        5.1 |         4.8 |   PivotClose:307.0300;PivotLow:307.1500 |    0.000 |      0.0 |                  4 |  307.03 |  1.8% |   1.02 |    928,094,652
OTIS   |    8.17 |    5.38 |         0.00 |            51.7% |      55.0% |      50.8% |      27 |       False | 0.014 |   0.046 |   8.0 | 1.033 |   0.941 |        5 |   nan |        0.0 |         4.8 |     PivotClose:88.7700;PivotLow:88.7400 |    0.000 |      0.0 |                  1 |   88.77 |  1.6% |   0.83 |    209,279,653
BANC   |    8.16 |    1.87 |         0.00 |            42.3% |      47.9% |      49.9% |     109 |        True | 0.897 |   0.069 |  30.9 | 0.990 |   0.944 |        5 |   nan |        0.0 |         5.2 |          EMA20:17.0449;PivotLow:17.0600 |    0.658 |      8.7 |                  1 |   17.06 |  2.7% |   0.43 |     51,888,427
PG     |    8.16 |    7.27 |         7.27 |            59.1% |      52.9% |      53.2% |      20 |       False | 0.034 |   0.551 |  42.5 | 1.002 |   0.937 |        5 |   nan |        0.0 |         4.8 |   PivotClose:147.6700;PivotLow:147.6100 |    0.000 |      0.0 |                  2 |  147.67 |  1.5% |   1.12 |  1,223,097,553
AZZ    |    8.14 |    8.35 |         1.56 |            52.9% |      49.0% |      51.4% |      32 |       False | 0.936 |   0.613 |  25.2 | 1.006 |   0.944 |        5 |   nan |        0.0 |         4.3 |    PivotClose:98.1400;PivotHigh:98.3800 |    0.000 |      0.0 |                  1 |   98.14 |  3.1% |   0.67 |     25,419,812
HUBG   |    8.13 |    0.00 |         0.00 |            52.3% |      50.9% |      53.3% |      42 |       False | 0.879 |   0.216 |  33.7 | 0.991 |   0.937 |        5 | 0.236 |        1.5 |         5.2 |        EMA50:35.5729;PivotClose:35.5400 |    0.000 |      0.0 |                  7 |   35.54 |  3.0% |   0.69 |     21,434,548
VRRM   |    8.11 |    6.81 |         0.00 |            62.3% |      49.5% |      46.8% |      51 |       False | 0.914 |   0.590 |  77.7 | 0.990 |   0.934 |        5 | 0.500 |        2.3 |         4.1 |    PivotClose:23.1900;PivotHigh:23.2700 |    0.000 |      0.0 |                  3 |   23.19 |  3.3% |   0.82 |     34,850,571
BIIB   |    8.10 |    0.00 |        11.38 |            34.8% |      48.2% |      48.2% |      21 |        True | 0.758 |   0.500 |  99.0 | 1.015 |   0.944 |        5 | 1.000 |        1.3 |         3.9 |      PivotClose:167.5500;Round:168.0000 |    0.000 |      0.0 |                  0 |  167.55 |  3.1% |   1.46 |    275,921,926
CMC    |    8.09 |    0.12 |        10.71 |            43.9% |      50.3% |      49.8% |      39 |        True | 0.613 |   0.142 |  29.9 | 1.004 |   0.939 |        5 | 0.786 |        4.7 |         3.9 |             EMA20:59.1765;Round:59.0000 |    0.597 |      9.3 |                  3 |   58.98 |  3.2% |   0.47 |     73,418,774
WS     |    8.02 |    1.00 |         0.00 |            45.0% |      52.9% |      58.5% |      18 |        True | 0.705 |   0.009 |  38.8 | 1.016 |   0.957 |        5 |   nan |        0.0 |         4.3 |     PivotClose:31.6800;PivotLow:31.6000 |    1.022 |      0.0 |                  7 |   31.67 |  2.9% |   0.77 |      5,920,558
MRTN   |    7.98 |    8.18 |         9.37 |            49.0% |      50.0% |      50.8% |      47 |       False | 1.000 |   0.662 |   4.0 | 0.991 |   0.939 |        5 |   nan |        0.0 |         4.3 |       PivotClose:9.7200;PivotLow:9.7000 |    0.000 |      0.0 |                  0 |    9.72 |  2.5% |   0.70 |      7,996,168
MXL    |    7.98 |    9.54 |        13.98 |            45.7% |      47.3% |      47.5% |      79 |        True | 0.769 |   0.331 |  22.1 | 1.022 |   0.941 |        5 |   nan |        0.0 |         3.7 |        PivotClose:13.9000;Round:14.0000 |    0.000 |      0.0 |                  0 |   13.90 |  6.0% |   0.52 |     24,443,968
STAA   |    7.92 |    7.67 |         0.00 |            53.3% |      45.7% |      46.4% |      43 |        True | 0.831 |   0.066 |  53.6 | 1.026 |   0.945 |        5 |   nan |        0.0 |         3.9 |             EMA20:26.3440;EMA50:26.0869 |    1.271 |      0.0 |                  7 |   26.32 |  4.6% |   0.25 |     26,711,635
STEL   |    7.91 |    9.00 |         9.71 |            55.0% |      47.5% |      47.5% |      18 |        True | 0.867 |   0.136 |  60.4 | 1.016 |   0.946 |        5 |   nan |        0.0 |         4.2 |    PivotClose:30.2600;PivotHigh:30.3250 |    0.000 |      0.0 |                  6 |   30.26 |  2.2% |   0.62 |      5,577,401
AMT    |    7.90 |    7.44 |         1.26 |            55.6% |      51.5% |      51.1% |      52 |       False | 0.831 |   0.574 |  68.1 | 0.994 |   0.943 |        5 |   nan |        0.0 |         4.8 |      PivotClose:183.5900;EMA20:183.2975 |    0.000 |      0.0 |                  1 |  183.59 |  2.3% |   1.31 |    532,797,719
MDLZ   |    7.90 |    8.22 |        13.41 |            56.5% |      53.0% |      52.4% |      44 |       False | 0.298 |   0.806 |  39.2 | 0.995 |   0.949 |        5 |   nan |        0.0 |         3.7 |        PivotClose:56.8600;Round:57.0000 |    0.000 |      0.0 |                  2 |   56.86 |  2.2% |   0.70 |    568,806,304
PPL    |    7.88 |    0.00 |         0.00 |            38.2% |      49.8% |      48.5% |      32 |        True | 0.820 |   0.000 |  59.0 | 0.992 |   0.943 |        5 | 0.786 |        6.0 |         4.8 |        PivotClose:36.7600;EMA20:36.7969 |    0.000 |      0.0 |                  3 |   36.76 |  1.5% |   0.87 |    193,072,805
HAYW   |    7.87 |    6.36 |        14.21 |            45.5% |      46.3% |      49.1% |      42 |        True | 0.795 |   0.499 |   3.7 | 1.016 |   0.929 |        5 |   nan |        0.0 |         2.6 |        PivotClose:15.5300;EMA50:15.6804 |    0.000 |      0.0 |                  5 |   15.53 |  3.3% |   0.49 |     36,975,501
UNIT   |    7.87 |    5.00 |         0.00 |            62.5% |      50.4% |      52.2% |      30 |       False | 0.921 |   0.017 |  44.1 | 0.996 |   0.936 |        5 |   nan |        0.0 |         5.1 |          EMA50:6.2627;PivotClose:6.2800 |    0.000 |      0.0 |                  3 |    6.28 |  7.7% |   0.93 |     16,277,579
TSCO   |    7.79 |    1.24 |         3.00 |            54.1% |      53.5% |      52.0% |     109 |       False | 0.069 |   0.243 |  27.2 | 1.002 |   0.942 |        5 | 0.500 |        6.0 |         4.6 |     PivotClose:55.4200;PivotLow:55.3500 |    0.000 |      0.0 |                  2 |   55.42 |  2.4% |   0.89 |    304,282,876
HRMY   |    7.75 |    0.14 |         0.33 |            46.4% |      49.1% |      49.9% |      26 |       False | 0.766 |   0.359 |  72.7 | 1.028 |   0.936 |        5 |   nan |        0.0 |         4.3 |        PivotClose:34.0300;Round:34.0000 |    0.000 |      0.0 |                  1 |   34.03 |  3.5% |   0.77 |     28,315,741
CMA    |    7.72 |    0.00 |        11.00 |            37.9% |      49.7% |      49.9% |      27 |        True | 0.914 |   0.509 |  34.4 | 1.017 |   0.937 |        5 |   nan |        0.0 |         4.4 |    PivotClose:78.3100;PivotHigh:78.4300 |    0.000 |      0.0 |                  2 |   78.31 |  2.1% |   0.54 |    129,106,933
TNDM   |    7.60 |    0.00 |         0.00 |            40.9% |      48.0% |      46.7% |      42 |       False | 0.949 |   0.627 |  83.4 | 1.020 |   0.930 |        5 |   nan |        0.0 |         4.8 |    PivotClose:18.6100;PivotHigh:18.6350 |    0.000 |      0.0 |                  1 |   18.61 |  7.2% |   1.13 |     33,784,650
CNP    |    7.59 |    1.19 |         1.19 |            45.2% |      50.6% |      50.3% |      40 |        True | 0.716 |   0.137 |  88.0 | 1.007 |   0.947 |        5 |   nan |        0.0 |         3.0 |   PivotClose:39.7400;PivotClose:39.6000 |    0.000 |      0.0 |                  4 |   39.74 |  1.5% |   1.14 |    187,387,797
NBHC   |    7.59 |    4.48 |         1.20 |            48.1% |      49.2% |      50.9% |      77 |       False | 0.927 |   0.640 |  30.1 | 1.000 |   0.942 |        5 | 0.236 |        3.1 |         4.7 |        PivotClose:36.7300;EMA20:36.7972 |    0.000 |      0.0 |                  1 |   36.73 |  2.2% |   0.67 |     10,087,409
HTLD   |    7.58 |   12.08 |        12.08 |            53.8% |      50.1% |      50.7% |      24 |       False | 0.571 |   0.746 |   9.9 | 0.990 |   0.935 |        5 |   nan |        0.0 |         0.0 |                                         |   -3.667 |      0.0 |                  0 |    7.52 |  2.8% |   1.05 |      4,115,634
GDEN   |    7.57 |    0.00 |         0.00 |            47.7% |      48.4% |      48.9% |      42 |       False | 0.837 |   0.137 |  87.6 | 1.010 |   0.942 |        5 |   nan |        0.0 |         4.5 |    PivotClose:30.1300;PivotHigh:30.2000 |    0.000 |      0.0 |                  1 |   30.13 |  4.2% |   1.06 |     14,767,667
DRI    |    7.56 |    7.08 |        10.62 |            51.4% |      52.7% |      54.1% |      72 |       False | 0.146 |   0.692 |  31.4 | 1.011 |   0.929 |        5 |   nan |        0.0 |         4.2 |      PivotClose:173.8300;Round:174.0000 |    0.000 |      0.0 |                  0 |  173.83 |  2.3% |   0.99 |    220,697,117
EPD    |    7.55 |    0.00 |         0.00 |            45.5% |      54.9% |      55.4% |      20 |       False | 0.701 |   0.018 |  99.6 | 0.997 |   0.923 |        5 |   nan |        0.0 |         4.8 |    PivotClose:32.2600;PivotHigh:32.2500 |    0.000 |      0.0 |                  0 |   32.26 |  1.6% |   1.89 |    143,564,143
DDR    |    7.54 |    3.68 |         7.33 |            42.1% |      49.2% |      50.2% |      17 |        True | 0.140 |   0.348 |   3.6 | 0.999 |   0.930 |        5 |   nan |        0.0 |         4.5 |        PivotClose:15.4400;EMA50:15.4843 |    0.000 |      0.0 |                  3 |   15.44 |  2.8% |   1.52 |  2,222,195,310
ENVA   |    7.54 |    0.00 |         8.00 |            41.2% |      50.2% |      50.1% |      49 |        True | 0.915 |   0.154 |  21.0 | 1.019 |   0.937 |        5 |   nan |        0.0 |         4.1 |  PivotClose:125.6900;PivotHigh:125.1500 |    0.000 |      0.0 |                  3 |  125.69 |  4.1% |   0.78 |     33,097,814
ALG    |    7.53 |    7.64 |         7.64 |            52.1% |      52.5% |      52.0% |      71 |       False | 0.375 |   0.835 |  14.2 | 1.008 |   0.938 |        5 |   nan |        0.0 |         4.0 |      PivotClose:162.4500;Round:162.0000 |    0.000 |      0.0 |                  0 |  162.45 |  3.6% |   1.23 |     19,055,283
CPRX   |    7.53 |    0.00 |         6.00 |            25.0% |      45.3% |      46.4% |      30 |       False | 0.594 |   0.725 |  85.2 | 1.027 |   0.946 |        5 |   nan |        0.0 |         3.7 |    PivotHigh:23.1200;PivotClose:23.1000 |   -0.047 |      0.0 |                  0 |   23.18 |  3.8% |   0.85 |     29,146,010
SFBS   |    7.50 |    8.00 |         0.00 |            60.0% |      49.5% |      49.5% |      13 |       False | 1.000 |   0.808 |  53.8 | 1.007 |   0.947 |        5 |   nan |        0.0 |         4.3 |     PivotLow:71.2700;PivotClose:71.1100 |    0.020 |      0.0 |                  4 |   71.25 |  2.7% |   0.82 |     18,283,114
ZION   |    7.47 |    7.44 |         6.81 |            55.6% |      50.4% |      51.4% |      34 |       False | 0.933 |   0.586 |  17.3 | 1.013 |   0.935 |        5 |   nan |        0.0 |         2.9 |          Round:51.0000;PivotLow:51.2800 |    6.810 |      0.0 |                  0 |   51.02 |  2.8% |   0.61 |    101,136,667
XOM    |    7.41 |    0.00 |         0.00 |            37.5% |      49.7% |      48.8% |      22 |        True | 0.933 |   0.325 |  73.9 | 1.007 |   0.943 |        5 |   nan |        0.0 |         4.3 |  PivotClose:119.2900;PivotHigh:119.4800 |    0.000 |      0.0 |                  2 |  119.29 |  1.8% |   1.24 |  1,599,253,495
AVB    |    7.40 |    8.00 |        22.43 |            56.2% |      51.5% |      50.4% |      30 |       False | 0.556 |   0.764 |  56.7 | 1.002 |   0.940 |        5 |   nan |        0.0 |         3.8 |      PivotClose:177.7000;Round:178.0000 |    0.000 |      0.0 |                  2 |  177.70 |  1.7% |   0.86 |    176,118,259
CPK    |    7.37 |    0.00 |         0.00 |            41.2% |      48.0% |      49.2% |      15 |        True | 0.713 |   0.057 |  61.1 | 1.000 |   0.958 |        5 | 0.786 |        2.9 |         3.6 |      PivotClose:134.5800;Round:135.0000 |    0.000 |      0.0 |                  4 |  134.58 |  2.3% |   1.36 |     16,704,844
THS    |    7.37 |    0.00 |         0.00 |            48.3% |      49.9% |      49.9% |      27 |       False | 0.306 |   0.264 |  98.0 | 1.009 |   0.934 |        5 |   nan |        0.0 |         4.0 |     PivotClose:23.8600;PivotLow:23.7500 |    0.000 |      0.0 |                  2 |   23.86 |  3.9% |   1.19 |     28,101,845
PZZA   |    7.36 |    5.10 |        12.14 |            42.6% |      48.5% |      50.0% |      59 |        True | 0.246 |   0.045 |  45.6 | 1.016 |   0.942 |        5 | 0.382 |        0.8 |         4.3 |        PivotClose:41.1000;Round:41.0000 |    0.000 |      0.0 |                  1 |   41.10 |  9.3% |   0.75 |    122,284,777
NTES   |    7.28 |    7.29 |        26.33 |            42.9% |      51.8% |      52.0% |      19 |        True | 0.239 |   0.733 |  15.2 | 1.004 |   0.942 |        5 |   nan |        0.0 |         4.2 |      PivotClose:140.1300;Round:140.0000 |    0.000 |      0.0 |                  2 |  140.13 |  2.0% |   0.97 |     89,213,184
ABCB   |    7.26 |    8.65 |         4.68 |            47.1% |      48.0% |      47.8% |      49 |        True | 0.868 |   0.122 |  36.5 | 1.018 |   0.940 |        5 |   nan |        0.0 |         3.8 |        PivotClose:73.0100;EMA50:72.6654 |    0.445 |      8.2 |                  1 |   72.89 |  2.6% |   0.62 |     33,665,649
MHK    |    7.24 |    3.14 |         1.56 |            46.4% |      51.7% |      51.9% |      26 |       False | 0.338 |   0.703 |  16.4 | 0.997 |   0.932 |        5 | 0.236 |        3.9 |         4.4 |      PivotClose:106.9600;Round:107.0000 |    0.000 |      0.0 |                  0 |  106.96 |  2.6% |   0.84 |    107,071,530
LZB    |    7.21 |    9.00 |        16.14 |            50.0% |      50.9% |      51.7% |      16 |       False | 0.483 |   0.754 |   5.3 | 1.008 |   0.936 |        5 |   nan |        0.0 |         2.5 |                      PivotClose:30.3600 |    0.000 |      0.0 |                  0 |   30.36 |  2.3% |   1.46 |     13,494,223
COP    |    7.18 |    5.62 |         5.62 |            53.3% |      50.3% |      51.6% |     105 |       False | 0.857 |   0.485 |  85.3 | 1.010 |   0.940 |        5 | 0.382 |        2.4 |         3.6 |    PivotClose:91.3700;PivotHigh:90.9900 |    0.000 |      0.0 |                  1 |   91.37 |  2.4% |   1.12 |    601,353,599
SBI    |    7.18 |    7.40 |        12.00 |            50.5% |      49.2% |      50.5% |      97 |        True | 0.500 |   0.351 |  31.3 | 1.002 |   0.955 |        5 |   nan |        0.0 |         4.5 |          PivotClose:7.8500;EMA20:7.8558 |    0.000 |      0.0 |                  3 |    7.85 |  0.7% |   0.26 |        285,088
TRST   |    7.18 |    3.56 |         9.60 |            44.4% |      44.3% |      47.0% |      25 |        True | 0.899 |   0.291 |  83.8 | 0.998 |   0.953 |        5 |   nan |        0.0 |         1.3 |                           Round:40.0000 |   -0.133 |      0.0 |                  1 |   40.10 |  2.5% |   0.99 |      3,534,455
ECPG   |    7.17 |    0.00 |         0.00 |            28.9% |      49.5% |      48.6% |      36 |        True | 0.872 |   0.254 |  79.1 | 1.011 |   0.937 |        5 |   nan |        0.0 |         4.0 |    PivotClose:49.5900;PivotHigh:49.8300 |    0.000 |      0.0 |                  2 |   49.59 |  4.1% |   0.73 |     10,648,732
HAFC   |    7.16 |    0.00 |         0.00 |            45.0% |      48.6% |      48.4% |      38 |        True | 0.895 |   0.508 |  89.3 | 1.024 |   0.946 |        5 |   nan |        0.0 |         4.2 |        PivotClose:27.0300;Round:27.0000 |    0.000 |      0.0 |                  3 |   27.03 |  2.5% |   0.57 |      4,970,013
ADP    |    7.14 |    6.00 |        10.88 |            50.0% |      55.8% |      56.1% |      36 |       False | 0.416 |   0.847 |  11.7 | 1.005 |   0.945 |        5 |   nan |        0.0 |         4.4 |      PivotClose:253.0900;Round:253.0000 |    0.000 |      0.0 |                  1 |  253.09 |  1.9% |   0.83 |    551,541,541
DHR    |    7.10 |    0.00 |         0.00 |            40.0% |      50.8% |      50.4% |      18 |        True | 0.643 |   0.557 |  97.5 | 1.022 |   0.944 |        5 |   nan |        0.0 |         3.6 |   PivotClose:220.7700;PivotLow:220.7300 |    1.046 |      0.0 |                  2 |  221.21 |  2.5% |   1.14 |    862,527,874
GIII   |    7.10 |    0.00 |         0.00 |            33.3% |      49.6% |      48.8% |      13 |        True | 0.717 |   0.348 |  27.5 | 1.011 |   0.933 |        5 |   nan |        0.0 |         3.9 |         PivotHigh:27.9500;Round:28.0000 |    0.216 |      4.5 |                  3 |   27.94 |  2.9% |   0.88 |      8,206,151
HTZ    |    7.10 |    3.82 |         0.00 |            53.5% |      44.1% |      45.8% |      69 |       False | 0.029 |   0.130 |   5.1 | 1.014 |   0.930 |        5 | 0.382 |        2.7 |         4.9 |       PivotClose:5.6500;PivotLow:5.6400 |    0.000 |      0.0 |                  2 |    5.65 | 10.6% |   0.62 |    102,154,711
IVZ    |    7.08 |    3.00 |        33.00 |            43.8% |      53.3% |      54.6% |      30 |        True | 0.474 |   0.229 |  23.3 | 1.004 |   0.945 |        5 |   nan |        0.0 |         3.8 |          EMA20:23.5638;PivotLow:23.4200 |    0.884 |      1.1 |                  2 |   23.52 |  3.1% |   0.64 |    143,247,494
ACI    |    7.05 |    0.00 |         0.00 |            44.4% |      51.7% |      49.4% |      43 |       False | 0.937 |   0.045 |  95.4 | 1.016 |   0.932 |        5 | 0.236 |        5.0 |         4.6 |    PivotClose:18.2100;PivotHigh:18.2300 |    0.000 |      0.0 |                  1 |   18.21 |  2.2% |   0.68 |    146,159,574
JPM    |    6.99 |    5.82 |        14.45 |            47.3% |      52.8% |      53.4% |      53 |        True | 0.371 |   0.002 |  11.1 | 1.019 |   0.937 |        5 |   nan |        0.0 |         3.0 |           Round:304.0000;Round:303.0000 |    0.639 |      9.3 |                  2 |  303.61 |  2.3% |   1.41 |  2,254,054,360
JBSS   |    6.98 |    0.00 |         0.00 |            35.3% |      48.0% |      49.3% |      32 |       False | 0.848 |   0.199 |  93.9 | 1.014 |   0.950 |        5 |   nan |        0.0 |         4.0 |    PivotClose:68.5100;PivotHigh:68.7600 |    0.000 |      0.0 |                  2 |   68.51 |  2.9% |   0.63 |      5,281,816
ACA    |    6.96 |    0.00 |         0.00 |            40.0% |      50.5% |      48.7% |      13 |        True | 0.830 |   0.488 |  44.6 | 1.018 |   0.933 |        5 |   nan |        0.0 |         3.7 |  PivotClose:100.4800;PivotHigh:100.9250 |    0.000 |      0.0 |                  4 |  100.48 |  2.8% |   1.15 |     21,624,687
MO     |    6.95 |    6.00 |         0.00 |            50.0% |      54.3% |      57.1% |      32 |       False | 0.882 |   0.693 |  67.8 | 1.010 |   0.939 |        5 |   nan |        0.0 |         4.2 |    PivotClose:58.1900;PivotHigh:58.3000 |    0.000 |      0.0 |                  1 |   58.19 |  1.9% |   0.85 |    548,139,197
PGR    |    6.94 |    7.14 |         8.71 |            55.2% |      50.9% |      50.9% |      27 |       False | 0.691 |   0.676 |  99.7 | 1.004 |   0.943 |        5 |   nan |        0.0 |         4.2 |      PivotClose:225.1800;Round:225.0000 |    0.000 |      0.0 |                  0 |  225.18 |  2.1% |   0.84 |    830,441,105
AHH    |    6.93 |    8.35 |         8.35 |            52.9% |      51.3% |      49.3% |      15 |       False | 0.733 |   0.801 |  37.2 | 1.003 |   0.934 |        5 |   nan |        0.0 |         3.1 |      PivotClose:6.2500;PivotHigh:6.2900 |    0.000 |      0.0 |                  0 |    6.25 |  2.9% |   1.11 |      5,194,148
GTY    |    6.92 |    0.00 |         0.00 |            47.6% |      51.4% |      50.7% |      61 |       False | 0.820 |   0.284 |  90.4 | 1.009 |   0.932 |        5 |   nan |        0.0 |         3.3 |    PivotClose:28.0000;PivotHigh:28.1100 |    0.000 |      0.0 |                  0 |   28.00 |  1.9% |   1.16 |      9,953,047
MODG   |    6.92 |    2.00 |        16.00 |            42.5% |      46.1% |      46.1% |      78 |        True | 0.744 |   0.262 |  95.2 | 1.008 |   0.941 |        5 |   nan |        0.0 |         2.5 |                      PivotClose:11.2700 |    0.000 |      0.0 |                  0 |   11.27 |  5.0% |   3.13 |     27,227,915
KMI    |    6.91 |    7.41 |         7.41 |            59.3% |      51.0% |      50.3% |      25 |       False | 0.914 |   0.495 |  88.7 | 1.005 |   0.929 |        5 |   nan |        0.0 |         3.9 |    PivotClose:27.4200;PivotHigh:27.4900 |    0.000 |      0.0 |                  2 |   27.42 |  2.0% |   1.10 |    422,713,991
HLIT   |    6.90 |    6.94 |         6.94 |            41.2% |      50.0% |      50.1% |      32 |        True | 0.636 |   0.001 |   7.3 | 1.011 |   0.953 |        5 |   nan |        0.0 |         2.6 |       PivotClose:9.6100;PivotLow:9.5000 |   -0.061 |      0.0 |                  0 |    9.56 |  4.1% |   1.07 |      8,635,930
PEB    |    6.88 |    5.82 |        13.71 |            47.3% |      48.6% |      47.3% |      53 |        True | 0.650 |   0.098 |  25.3 | 0.984 |   0.926 |        5 |   nan |        0.0 |         0.6 |          Round:11.0000;PivotLow:11.2100 |   11.500 |      0.0 |                  2 |   11.09 |  3.7% |   0.82 |     21,140,095
CTRA   |    6.85 |    0.94 |         0.00 |            42.4% |      48.0% |      47.8% |      97 |        True | 0.967 |   0.444 |  64.0 | 0.996 |   0.944 |        5 | 0.500 |        1.0 |         2.1 |                        PivotLow:26.3700 |    0.479 |      9.3 |                  2 |   26.34 |  2.6% |   0.87 |    233,572,221
CHEF   |    6.83 |    0.00 |         9.10 |            40.7% |      51.2% |      50.8% |      52 |       False | 0.526 |   0.314 |   4.2 | 1.003 |   0.936 |        5 | 0.618 |        2.6 |         4.6 |     PivotClose:58.9400;PivotLow:58.8500 |    0.000 |      0.0 |                  2 |   58.94 |  3.5% |   0.88 |     27,909,039
VSTS   |    6.79 |    0.00 |         0.00 |            46.2% |      50.4% |      50.4% |      50 |       False | 0.881 |   0.706 |  31.6 | 1.068 |   0.934 |        5 |   nan |        0.0 |         3.3 |      PivotHigh:5.3450;PivotClose:5.3000 |   -1.000 |      0.0 |                  4 |    5.34 |  4.1% |   0.90 |     10,231,674
NWSA   |    6.78 |    6.39 |         6.39 |            54.2% |      51.4% |      51.2% |      57 |       False | 0.694 |   0.598 |  12.8 | 1.012 |   0.942 |        5 |   nan |        0.0 |         4.7 |    PivotClose:26.1500;PivotHigh:26.1700 |    0.000 |      0.0 |                  1 |   26.15 |  2.4% |   1.10 |    100,384,287
BHE    |    6.77 |    3.00 |         9.00 |            37.5% |      49.1% |      49.3% |      30 |        True | 0.850 |   0.689 |  20.9 | 1.012 |   0.946 |        5 |   nan |        0.0 |         4.6 |        EMA20:43.3600;PivotClose:43.2000 |    0.043 |      0.0 |                  2 |   43.35 |  3.6% |   0.78 |     13,778,759
MMSI   |    6.76 |    2.00 |         0.00 |            45.0% |      52.6% |      53.9% |      18 |       False | 0.783 |   0.462 |   6.9 | 1.016 |   0.939 |        5 | 0.236 |        0.6 |         4.0 |             EMA50:85.3312;Round:85.0000 |    0.596 |      9.3 |                  1 |   85.09 |  3.4% |   1.96 |     55,875,459
SAFT   |    6.74 |    0.00 |         0.00 |            44.8% |      48.0% |      50.4% |      27 |       False | 0.534 |   0.169 |  93.2 | 0.983 |   0.952 |        5 |   nan |        0.0 |         3.6 |        PivotClose:77.2500;Round:77.0000 |    0.000 |      0.0 |                  1 |   77.25 |  2.4% |   1.79 |      6,037,767
KDP    |    6.72 |    2.80 |         4.90 |            56.0% |      51.1% |      52.0% |      23 |       False | 0.600 |   0.245 |  93.7 | 1.022 |   0.948 |        5 |   nan |        0.0 |         4.2 |     PivotClose:27.1500;PivotLow:27.0900 |    0.981 |      0.0 |                  2 |   27.13 |  2.3% |   0.94 |    530,343,872
TT     |    6.69 |    2.56 |         2.56 |            44.4% |      52.4% |      51.9% |      25 |        True | 0.682 |   0.317 |  39.8 | 1.014 |   0.943 |        5 |   nan |        0.0 |         4.3 |        PivotLow:418.3800;Round:418.0000 |    0.105 |      0.8 |                  4 |  418.16 |  3.4% |   1.10 |    586,821,294
C      |    6.68 |    5.00 |         8.56 |            50.0% |      50.4% |      51.4% |      12 |        True | 0.632 |   0.006 |  26.8 | 1.010 |   0.931 |        5 |   nan |        0.0 |         4.0 |           EMA20:100.3761;Round:100.0000 |    1.236 |      0.0 |                  5 |  100.30 |  2.9% |   0.90 |  1,129,907,727
IART   |    6.66 |    9.00 |         1.00 |            60.0% |      52.3% |      53.7% |      23 |       False | 0.590 |   0.243 |  12.4 | 1.015 |   0.943 |        5 |   nan |        0.0 |         1.6 |      PivotLow:11.8900;PivotHigh:11.5800 |   -5.800 |      0.0 |                  1 |   11.75 |  6.4% |   0.54 |     17,084,825
TBBK   |    6.66 |    5.73 |        11.82 |            40.9% |      49.3% |      48.7% |      20 |        True | 0.651 |   0.560 |  15.3 | 1.016 |   0.934 |        5 | 0.500 |        2.9 |         1.4 |             Round:62.0000;Round:61.0000 |    1.526 |      0.0 |                  1 |   61.54 |  4.1% |   0.73 |     45,226,345
RC     |    6.64 |    6.00 |         1.20 |            50.0% |      48.4% |      47.4% |      22 |       False | 0.222 |   0.956 |  23.0 | 1.009 |   0.940 |        5 | 0.000 |        2.8 |         1.5 |                         PivotLow:2.6300 |   -0.172 |      0.0 |                  0 |    2.65 |  6.1% |   0.98 |      8,313,641
